entity_id	valid	rejected	polled	electors	PA	UNP	Ind 2	SMBP	Ind 1	SLPF
LK-2230140	319.0	11.0	330.0	443.0	189.0	122.0	4.0	2.0	1.0	1.0
LK-3209010	319.0	5.0	324.0	468.0	197.0	115.0	3.0	2.0	1.0	1.0
LK-1312020	319.0	5.0	325.0	421.0	181.0	134.0	2.0	1.0	1.0	1.0
LK-3151115	319.0	5.0	323.0	455.0	204.0	111.0	2.0	1.0	1.0	1.0
LK-6242230	319.0	4.0	323.0	457.0	198.0	119.0	1.0	1.0	1.0	0.0
LK-3330040	319.0	5.0	324.0	485.0	193.0	118.0	2.0	2.0	1.0	2.0
LK-2139070	319.0	7.0	326.0	427.0	182.0	131.0	2.0	2.0	1.0	1.0
LK-8130215	319.0	12.0	330.0	426.0	176.0	137.0	2.0	1.0	1.0	1.0
LK-2209015	319.0	7.0	326.0	387.0	208.0	104.0	4.0	1.0	1.0	1.0
LK-7106020	319.0	5.0	324.0	446.0	207.0	105.0	3.0	1.0	1.0	1.0
LK-8203110	319.0	8.0	327.0	411.0	196.0	112.0	5.0	2.0	2.0	2.0
LK-9230065	319.0	8.0	326.0	446.0	159.0	154.0	3.0	1.0	1.0	1.0
LK-9233125	319.0	8.0	327.0	446.0	159.0	154.0	3.0	1.0	1.0	1.0
LK-5227020	319.0	3.0	322.0	439.0	275.0	36.0	6.0	1.0	1.0	1.0
LK-6163040	319.0	6.0	325.0	443.0	183.0	130.0	3.0	1.0	1.0	2.0
LK-2103270	319.0	5.0	324.0	425.0	169.0	145.0	2.0	1.0	1.0	1.0
LK-4103005	319.0	3.0	321.0	1039.0	310.0	2.0	6.0	1.0	0.0	0.0
LK-2133160	318.0	7.0	325.0	421.0	186.0	127.0	2.0	1.0	1.0	1.0
LK-5212255	318.0	7.0	325.0	442.0	175.0	137.0	3.0	1.0	1.0	1.0
LK-1227580	318.0	5.0	323.0	415.0	234.0	79.0	2.0	2.0	1.0	1.0
LK-7142075	318.0	7.0	325.0	415.0	222.0	90.0	3.0	1.0	1.0	1.0
LK-6233115	318.0	5.0	324.0	453.0	193.0	121.0	2.0	1.0	1.0	1.0
LK-3127095	318.0	5.0	324.0	426.0	195.0	119.0	2.0	1.0	1.0	1.0
LK-1339300	318.0	5.0	323.0	452.0	187.0	126.0	2.0	1.0	1.0	1.0
LK-6209080	318.0	6.0	324.0	464.0	209.0	103.0	3.0	1.0	1.0	1.0
LK-6212010	318.0	6.0	324.0	464.0	209.0	103.0	3.0	1.0	1.0	1.0
LK-8215020	318.0	9.0	327.0	416.0	207.0	102.0	4.0	2.0	1.0	2.0
LK-2230075	318.0	11.0	328.0	441.0	188.0	121.0	4.0	2.0	1.0	1.0
LK-3145140	318.0	5.0	322.0	431.0	195.0	119.0	1.0	1.0	1.0	1.0
LK-3151050	318.0	4.0	322.0	453.0	203.0	110.0	2.0	1.0	1.0	1.0
LK-2139375	318.0	7.0	325.0	425.0	182.0	131.0	2.0	2.0	1.0	1.0
LK-6154195	318.0	5.0	323.0	445.0	186.0	128.0	1.0	1.0	1.0	1.0
LK-7203155	318.0	9.0	327.0	439.0	197.0	115.0	2.0	1.0	0.0	1.0
LK-8136040	318.0	16.0	334.0	452.0	190.0	121.0	4.0	2.0	1.0	1.0
LK-8136140	318.0	16.0	334.0	451.0	189.0	121.0	4.0	2.0	1.0	1.0
LK-6187395	318.0	5.0	323.0	433.0	182.0	132.0	2.0	1.0	1.0	1.0
LK-5236080	318.0	4.0	322.0	434.0	258.0	51.0	8.0	0.0	1.0	1.0
LK-5321005	318.0	6.0	324.0	526.0	199.0	113.0	4.0	1.0	1.0	1.0
LK-2124240	318.0	8.0	326.0	411.0	178.0	134.0	3.0	1.0	1.0	1.0
LK-5251015	317.0	4.0	322.0	441.0	256.0	53.0	6.0	1.0	0.0	1.0
LK-5251025	317.0	4.0	322.0	441.0	256.0	53.0	6.0	1.0	0.0	1.0
LK-3306160	317.0	7.0	323.0	503.0	200.0	109.0	2.0	2.0	1.0	2.0
LK-7145100	317.0	7.0	324.0	414.0	221.0	90.0	3.0	1.0	1.0	1.0
LK-6236110	317.0	5.0	322.0	451.0	192.0	121.0	2.0	1.0	1.0	1.0
LK-9118070	317.0	7.0	324.0	404.0	180.0	132.0	2.0	1.0	1.0	1.0
LK-6127015	317.0	5.0	323.0	421.0	186.0	127.0	2.0	1.0	1.0	1.0
LK-6127235	317.0	5.0	322.0	421.0	186.0	127.0	2.0	1.0	1.0	1.0
LK-9109060	317.0	4.0	321.0	420.0	192.0	121.0	2.0	1.0	1.0	1.0
LK-6184065	317.0	5.0	321.0	422.0	186.0	126.0	1.0	1.0	1.0	1.0
LK-6130190	317.0	6.0	323.0	427.0	179.0	133.0	3.0	1.0	1.0	1.0
LK-6118065	317.0	5.0	322.0	416.0	196.0	116.0	2.0	1.0	1.0	1.0
LK-3209120	317.0	5.0	323.0	466.0	196.0	115.0	3.0	2.0	1.0	1.0
LK-3136240	317.0	4.0	321.0	450.0	195.0	118.0	1.0	1.0	1.0	1.0
LK-3325030	317.0	7.0	324.0	506.0	183.0	124.0	3.0	3.0	1.0	3.0
LK-3327095	317.0	5.0	321.0	481.0	192.0	118.0	2.0	2.0	1.0	2.0
LK-3330140	317.0	5.0	322.0	482.0	192.0	118.0	2.0	2.0	1.0	2.0
LK-6157110	317.0	5.0	322.0	444.0	185.0	128.0	1.0	1.0	1.0	1.0
LK-8130100	317.0	12.0	329.0	424.0	175.0	137.0	2.0	1.0	1.0	1.0
LK-7157070	317.0	6.0	323.0	417.0	193.0	119.0	3.0	1.0	1.0	1.0
LK-5216025	317.0	4.0	321.0	433.0	257.0	50.0	8.0	0.0	1.0	1.0
LK-5312010	317.0	6.0	323.0	525.0	198.0	113.0	4.0	1.0	1.0	1.0
LK-2124365	317.0	8.0	325.0	409.0	177.0	133.0	3.0	1.0	1.0	1.0
LK-5242060	316.0	4.0	320.0	439.0	255.0	53.0	6.0	1.0	0.0	1.0
LK-3312025	316.0	7.0	322.0	501.0	200.0	109.0	2.0	2.0	1.0	2.0
LK-6127200	316.0	5.0	321.0	420.0	185.0	126.0	2.0	1.0	1.0	1.0
LK-6184085	316.0	5.0	321.0	421.0	186.0	126.0	1.0	1.0	1.0	1.0
LK-6133085	316.0	6.0	322.0	426.0	179.0	132.0	3.0	1.0	1.0	1.0
LK-6133160	316.0	6.0	322.0	425.0	178.0	132.0	3.0	1.0	1.0	1.0
LK-8218065	316.0	9.0	325.0	413.0	205.0	102.0	4.0	2.0	1.0	2.0
LK-6118045	316.0	5.0	321.0	414.0	196.0	115.0	2.0	1.0	1.0	1.0
LK-3209195	316.0	5.0	321.0	464.0	195.0	114.0	3.0	2.0	1.0	1.0
LK-3248160	316.0	4.0	321.0	456.0	210.0	101.0	1.0	1.0	1.0	1.0
LK-5124065	316.0	6.0	322.0	473.0	297.0	5.0	12.0	1.0	0.0	1.0
LK-5218220	316.0	4.0	320.0	432.0	256.0	50.0	8.0	0.0	1.0	1.0
LK-6163115	316.0	6.0	322.0	439.0	181.0	128.0	3.0	1.0	1.0	2.0
LK-5315155	316.0	5.0	321.0	632.0	271.0	37.0	7.0	1.0	0.0	1.0
LK-2103255	316.0	5.0	321.0	420.0	167.0	144.0	2.0	1.0	1.0	1.0
LK-7133095	316.0	6.0	322.0	419.0	203.0	107.0	3.0	1.0	1.0	1.0
LK-2133085	315.0	7.0	321.0	417.0	184.0	126.0	2.0	1.0	1.0	1.0
LK-1227150	315.0	5.0	319.0	410.0	232.0	78.0	2.0	2.0	1.0	1.0
LK-5233025	315.0	4.0	319.0	438.0	254.0	53.0	6.0	1.0	0.0	1.0
LK-5251045	315.0	4.0	319.0	437.0	254.0	53.0	6.0	1.0	0.0	1.0
LK-1215190	315.0	4.0	319.0	427.0	201.0	109.0	1.0	1.0	1.0	1.0
LK-3124105	315.0	5.0	321.0	422.0	193.0	118.0	2.0	1.0	1.0	1.0
LK-1330220	315.0	6.0	321.0	457.0	192.0	118.0	2.0	1.0	1.0	1.0
LK-2309050	315.0	10.0	325.0	413.0	171.0	137.0	3.0	1.0	1.0	1.0
LK-3242015	315.0	4.0	319.0	473.0	209.0	101.0	1.0	1.0	1.0	1.0
LK-3212115	315.0	5.0	320.0	463.0	194.0	114.0	3.0	2.0	1.0	1.0
LK-3230120	315.0	5.0	321.0	463.0	194.0	114.0	3.0	2.0	1.0	1.0
LK-3245040	315.0	4.0	320.0	455.0	210.0	101.0	1.0	1.0	1.0	1.0
LK-3248055	315.0	4.0	319.0	454.0	209.0	101.0	1.0	1.0	1.0	1.0
LK-7118055	315.0	7.0	321.0	447.0	198.0	112.0	2.0	2.0	1.0	1.0
LK-2303350	315.0	12.0	327.0	420.0	162.0	145.0	4.0	1.0	1.0	1.0
LK-5124085	315.0	6.0	321.0	471.0	296.0	5.0	12.0	1.0	0.0	1.0
LK-6148065	315.0	4.0	319.0	423.0	186.0	124.0	2.0	1.0	1.0	1.0
LK-5236130	315.0	4.0	319.0	430.0	256.0	50.0	8.0	0.0	1.0	1.0
LK-2103165	315.0	5.0	320.0	419.0	167.0	143.0	2.0	1.0	1.0	1.0
LK-8221030	314.0	8.0	322.0	437.0	197.0	109.0	3.0	2.0	1.0	2.0
LK-6127185	314.0	5.0	319.0	417.0	184.0	126.0	2.0	1.0	1.0	1.0
LK-9103090	314.0	4.0	318.0	416.0	190.0	120.0	2.0	1.0	1.0	1.0
LK-9106105	314.0	4.0	318.0	416.0	190.0	120.0	2.0	1.0	1.0	1.0
LK-3315035	314.0	5.0	318.0	475.0	196.0	110.0	2.0	2.0	1.0	3.0
LK-6184310	314.0	4.0	318.0	419.0	185.0	125.0	1.0	1.0	1.0	1.0
LK-8218095	314.0	9.0	323.0	411.0	204.0	101.0	4.0	1.0	1.0	2.0
LK-2309545	314.0	10.0	323.0	411.0	170.0	137.0	3.0	1.0	1.0	1.0
LK-1312030	314.0	5.0	319.0	413.0	177.0	132.0	2.0	1.0	1.0	1.0
LK-2112190	314.0	12.0	325.0	411.0	165.0	143.0	2.0	1.0	1.0	1.0
LK-2306190	314.0	9.0	323.0	392.0	166.0	142.0	3.0	1.0	1.0	1.0
LK-2306460	314.0	9.0	323.0	392.0	166.0	142.0	3.0	1.0	1.0	1.0
LK-2306505	314.0	9.0	323.0	392.0	166.0	142.0	3.0	1.0	1.0	1.0
LK-2136155	314.0	7.0	321.0	423.0	182.0	128.0	2.0	2.0	1.0	1.0
LK-3330295	314.0	5.0	319.0	478.0	190.0	117.0	2.0	2.0	1.0	2.0
LK-7203140	314.0	9.0	323.0	434.0	195.0	114.0	2.0	1.0	0.0	1.0
LK-8130095	314.0	12.0	326.0	420.0	174.0	135.0	2.0	1.0	1.0	1.0
LK-7124155	314.0	5.0	318.0	409.0	205.0	105.0	2.0	1.0	1.0	1.0
LK-8203060	314.0	7.0	322.0	405.0	193.0	110.0	5.0	2.0	2.0	2.0
LK-8203160	314.0	7.0	321.0	404.0	193.0	110.0	5.0	2.0	2.0	2.0
LK-8209080	314.0	7.0	321.0	405.0	193.0	110.0	5.0	2.0	2.0	2.0
LK-6163525	314.0	6.0	320.0	436.0	180.0	128.0	3.0	1.0	1.0	2.0
LK-2109140	313.0	7.0	320.0	415.0	183.0	125.0	2.0	1.0	1.0	1.0
LK-5212040	313.0	7.0	320.0	436.0	173.0	135.0	2.0	1.0	1.0	1.0
LK-1227650	313.0	5.0	317.0	407.0	230.0	77.0	2.0	2.0	1.0	1.0
LK-5251040	313.0	4.0	317.0	435.0	253.0	52.0	6.0	1.0	0.0	1.0
LK-1233100	313.0	5.0	318.0	442.0	210.0	99.0	1.0	1.0	1.0	1.0
LK-3306115	313.0	7.0	320.0	497.0	198.0	108.0	2.0	2.0	1.0	2.0
LK-6218090	313.0	5.0	318.0	445.0	190.0	119.0	2.0	1.0	1.0	1.0
LK-1330155	313.0	6.0	319.0	454.0	191.0	117.0	2.0	1.0	1.0	1.0
LK-1330200	313.0	6.0	319.0	454.0	191.0	117.0	2.0	1.0	1.0	1.0
LK-6212050	313.0	6.0	319.0	457.0	206.0	102.0	3.0	1.0	1.0	1.0
LK-3333260	313.0	5.0	317.0	474.0	196.0	109.0	2.0	2.0	1.0	3.0
LK-6109130	313.0	5.0	318.0	414.0	196.0	113.0	2.0	1.0	1.0	1.0
LK-6181250	313.0	4.0	318.0	417.0	184.0	125.0	1.0	1.0	1.0	1.0
LK-8212120	313.0	9.0	322.0	409.0	203.0	101.0	4.0	1.0	1.0	2.0
LK-6118125	313.0	5.0	319.0	412.0	194.0	115.0	2.0	1.0	1.0	1.0
LK-6139070	313.0	5.0	318.0	411.0	194.0	114.0	2.0	1.0	1.0	1.0
LK-3230135	313.0	5.0	318.0	459.0	193.0	113.0	3.0	2.0	1.0	1.0
LK-6175050	313.0	3.0	316.0	399.0	179.0	130.0	2.0	1.0	1.0	1.0
LK-3142185	313.0	4.0	318.0	425.0	193.0	117.0	1.0	1.0	1.0	1.0
LK-3236055	313.0	4.0	318.0	471.0	212.0	96.0	2.0	1.0	1.0	1.0
LK-7118185	313.0	7.0	320.0	444.0	196.0	111.0	2.0	2.0	1.0	1.0
LK-2136275	313.0	7.0	319.0	421.0	181.0	127.0	2.0	2.0	1.0	1.0
LK-2136350	313.0	7.0	320.0	422.0	181.0	127.0	2.0	2.0	1.0	1.0
LK-2127050	313.0	8.0	321.0	413.0	175.0	132.0	2.0	2.0	1.0	1.0
LK-5130035	313.0	6.0	320.0	469.0	295.0	5.0	12.0	1.0	0.0	1.0
LK-7124150	313.0	5.0	318.0	408.0	204.0	104.0	2.0	1.0	1.0	1.0
LK-8209040	313.0	7.0	320.0	403.0	192.0	110.0	5.0	2.0	2.0	2.0
LK-9230110	313.0	8.0	321.0	438.0	156.0	151.0	3.0	1.0	1.0	1.0
LK-5218100	313.0	4.0	317.0	427.0	254.0	50.0	8.0	0.0	1.0	1.0
LK-9203055	313.0	7.0	320.0	438.0	186.0	122.0	2.0	1.0	1.0	1.0
LK-9203195	313.0	7.0	320.0	439.0	186.0	122.0	2.0	1.0	1.0	1.0
LK-2103095	313.0	5.0	318.0	417.0	166.0	143.0	2.0	1.0	1.0	1.0
LK-5209010	312.0	7.0	319.0	434.0	172.0	135.0	2.0	1.0	1.0	1.0
LK-1306150	312.0	4.0	316.0	415.0	194.0	113.0	2.0	1.0	1.0	1.0
LK-1230555	312.0	5.0	316.0	419.0	204.0	104.0	1.0	1.0	1.0	1.0
LK-1209540	312.0	4.0	316.0	403.0	184.0	124.0	1.0	1.0	1.0	1.0
LK-1310025	312.0	5.0	317.0	413.0	191.0	116.0	2.0	1.0	1.0	1.0
LK-3124065	312.0	5.0	317.0	418.0	191.0	117.0	2.0	1.0	1.0	1.0
LK-3148140	312.0	5.0	318.0	418.0	191.0	117.0	2.0	1.0	1.0	1.0
LK-1339050	312.0	5.0	317.0	443.0	183.0	124.0	2.0	1.0	1.0	1.0
LK-3318085	312.0	5.0	317.0	473.0	195.0	109.0	2.0	2.0	1.0	3.0
LK-6172295	312.0	5.0	316.0	405.0	173.0	134.0	2.0	1.0	1.0	1.0
LK-3103200	312.0	5.0	317.0	434.0	195.0	113.0	1.0	1.0	1.0	1.0
LK-8218035	312.0	9.0	322.0	409.0	203.0	101.0	4.0	1.0	1.0	2.0
LK-2309535	312.0	10.0	322.0	409.0	169.0	136.0	3.0	1.0	1.0	1.0
LK-3321140	312.0	7.0	319.0	497.0	180.0	122.0	3.0	3.0	1.0	3.0
LK-3325035	312.0	7.0	319.0	497.0	180.0	122.0	3.0	3.0	1.0	3.0
LK-2112080	312.0	12.0	324.0	409.0	164.0	142.0	2.0	1.0	1.0	1.0
LK-6187370	312.0	5.0	317.0	425.0	178.0	130.0	2.0	1.0	1.0	1.0
LK-7127015	312.0	5.0	317.0	407.0	204.0	104.0	2.0	1.0	1.0	1.0
LK-6145215	312.0	4.0	316.0	419.0	184.0	123.0	2.0	1.0	1.0	1.0
LK-5230110	312.0	3.0	315.0	429.0	269.0	35.0	6.0	0.0	1.0	1.0
LK-3106160	312.0	4.0	316.0	463.0	182.0	127.0	1.0	1.0	1.0	1.0
LK-2124440	312.0	8.0	319.0	402.0	174.0	131.0	3.0	1.0	1.0	1.0
LK-5212015	311.0	7.0	318.0	433.0	172.0	135.0	2.0	1.0	1.0	1.0
LK-9151025	311.0	6.0	316.0	407.0	202.0	101.0	3.0	2.0	1.0	1.0
LK-6209030	311.0	6.0	317.0	455.0	204.0	101.0	3.0	1.0	1.0	1.0
LK-3333005	311.0	5.0	316.0	472.0	195.0	109.0	2.0	2.0	1.0	3.0
LK-6106115	311.0	5.0	316.0	411.0	194.0	112.0	2.0	1.0	1.0	1.0
LK-6115075	311.0	5.0	316.0	408.0	193.0	114.0	2.0	1.0	1.0	1.0
LK-3212020	311.0	5.0	316.0	456.0	192.0	112.0	3.0	2.0	1.0	1.0
LK-2157025	311.0	10.0	321.0	417.0	177.0	129.0	2.0	1.0	1.0	1.0
LK-3136210	311.0	4.0	315.0	442.0	191.0	116.0	1.0	1.0	1.0	1.0
LK-3245020	311.0	4.0	315.0	449.0	207.0	99.0	1.0	1.0	1.0	1.0
LK-3233125	311.0	4.0	315.0	467.0	210.0	96.0	2.0	1.0	1.0	1.0
LK-3330165	311.0	5.0	316.0	473.0	189.0	116.0	2.0	2.0	1.0	2.0
LK-2218005	311.0	9.0	320.0	432.0	186.0	118.0	3.0	2.0	1.0	1.0
LK-6149045	311.0	5.0	316.0	423.0	177.0	129.0	2.0	1.0	1.0	1.0
LK-2227045	311.0	7.0	318.0	378.0	203.0	101.0	4.0	1.0	1.0	1.0
LK-8127020	311.0	11.0	322.0	395.0	170.0	134.0	3.0	1.0	1.0	1.0
LK-5225075	311.0	3.0	314.0	427.0	268.0	35.0	6.0	0.0	1.0	1.0
LK-5227060	311.0	3.0	314.0	428.0	268.0	35.0	6.0	0.0	1.0	1.0
LK-2124290	311.0	8.0	318.0	401.0	174.0	131.0	3.0	1.0	1.0	1.0
LK-1227560	310.0	5.0	315.0	404.0	228.0	77.0	2.0	2.0	1.0	1.0
LK-3306155	310.0	7.0	317.0	493.0	197.0	107.0	2.0	2.0	1.0	2.0
LK-1212325	310.0	7.0	317.0	434.0	196.0	110.0	1.0	1.0	1.0	1.0
LK-1230085	310.0	4.0	314.0	416.0	203.0	103.0	1.0	1.0	1.0	1.0
LK-6124030	310.0	5.0	315.0	412.0	182.0	124.0	2.0	1.0	1.0	1.0
LK-6124255	310.0	5.0	315.0	412.0	182.0	124.0	2.0	1.0	1.0	1.0
LK-6124335	310.0	5.0	315.0	411.0	182.0	124.0	2.0	1.0	1.0	1.0
LK-3315190	310.0	5.0	314.0	469.0	194.0	108.0	2.0	2.0	1.0	3.0
LK-8218155	310.0	9.0	319.0	406.0	202.0	100.0	4.0	1.0	1.0	2.0
LK-6121205	310.0	5.0	315.0	407.0	192.0	113.0	2.0	1.0	1.0	1.0
LK-3230160	310.0	5.0	315.0	455.0	191.0	112.0	3.0	2.0	1.0	1.0
LK-3236080	310.0	4.0	314.0	465.0	209.0	95.0	2.0	1.0	1.0	1.0
LK-2115010	310.0	12.0	322.0	406.0	163.0	141.0	2.0	1.0	1.0	1.0
LK-7118090	310.0	7.0	317.0	441.0	195.0	110.0	2.0	2.0	1.0	1.0
LK-2306470	310.0	9.0	318.0	386.0	164.0	140.0	3.0	1.0	1.0	1.0
LK-6166010	310.0	5.0	315.0	422.0	177.0	129.0	2.0	1.0	1.0	1.0
LK-2145245	310.0	8.0	317.0	410.0	157.0	147.0	3.0	1.0	1.0	1.0
LK-8119120	310.0	17.0	327.0	416.0	175.0	125.0	5.0	2.0	2.0	2.0
LK-2134080	310.0	5.0	315.0	413.0	164.0	141.0	2.0	1.0	1.0	1.0
LK-2124230	310.0	8.0	317.0	400.0	173.0	130.0	3.0	1.0	1.0	1.0
LK-5212220	309.0	7.0	316.0	429.0	170.0	133.0	2.0	1.0	1.0	1.0
LK-6127095	309.0	5.0	314.0	410.0	181.0	123.0	2.0	1.0	1.0	1.0
LK-6127400	309.0	5.0	314.0	410.0	181.0	123.0	2.0	1.0	1.0	1.0
LK-6109055	309.0	5.0	314.0	408.0	193.0	111.0	2.0	1.0	1.0	1.0
LK-6109060	309.0	5.0	314.0	408.0	193.0	111.0	2.0	1.0	1.0	1.0
LK-3221150	309.0	4.0	313.0	461.0	206.0	99.0	1.0	1.0	1.0	1.0
LK-6130315	309.0	6.0	314.0	416.0	174.0	129.0	3.0	1.0	1.0	1.0
LK-2309350	309.0	10.0	318.0	405.0	167.0	135.0	3.0	1.0	1.0	1.0
LK-3212235	309.0	5.0	314.0	454.0	191.0	112.0	3.0	2.0	1.0	1.0
LK-3230085	309.0	5.0	314.0	454.0	190.0	112.0	3.0	2.0	1.0	1.0
LK-3321245	309.0	7.0	316.0	493.0	179.0	121.0	3.0	3.0	1.0	3.0
LK-7118180	309.0	7.0	316.0	439.0	194.0	110.0	2.0	2.0	1.0	1.0
LK-2127085	309.0	8.0	317.0	408.0	173.0	131.0	2.0	2.0	1.0	1.0
LK-2139105	309.0	7.0	315.0	412.0	176.0	127.0	2.0	2.0	1.0	1.0
LK-2139390	309.0	7.0	316.0	413.0	177.0	127.0	2.0	2.0	1.0	1.0
LK-8206130	309.0	7.0	316.0	398.0	190.0	109.0	5.0	2.0	2.0	2.0
LK-6148060	309.0	4.0	313.0	415.0	183.0	122.0	2.0	1.0	1.0	1.0
LK-2118290	309.0	8.0	317.0	373.0	200.0	104.0	2.0	1.0	1.0	1.0
LK-6163530	309.0	6.0	315.0	429.0	177.0	126.0	3.0	1.0	1.0	1.0
LK-2124310	309.0	8.0	316.0	398.0	173.0	130.0	3.0	1.0	1.0	1.0
LK-1227045	308.0	5.0	313.0	402.0	227.0	76.0	2.0	2.0	1.0	1.0
LK-1206055	308.0	4.0	312.0	415.0	194.0	111.0	1.0	1.0	1.0	1.0
LK-3306040	308.0	7.0	314.0	489.0	195.0	106.0	2.0	2.0	1.0	2.0
LK-3309080	308.0	7.0	314.0	489.0	195.0	106.0	2.0	2.0	1.0	2.0
LK-1212630	308.0	7.0	315.0	432.0	194.0	109.0	1.0	1.0	1.0	1.0
LK-1230025	308.0	4.0	313.0	414.0	202.0	103.0	1.0	1.0	1.0	1.0
LK-6124280	308.0	5.0	313.0	409.0	180.0	123.0	2.0	1.0	1.0	1.0
LK-3148165	308.0	5.0	313.0	412.0	188.0	115.0	2.0	1.0	1.0	1.0
LK-3315165	308.0	5.0	313.0	467.0	193.0	108.0	2.0	2.0	1.0	3.0
LK-6172300	308.0	4.0	312.0	399.0	171.0	133.0	2.0	1.0	1.0	1.0
LK-3103075	308.0	5.0	313.0	429.0	192.0	112.0	1.0	1.0	1.0	1.0
LK-3103210	308.0	5.0	313.0	429.0	192.0	112.0	1.0	1.0	1.0	1.0
LK-3206175	308.0	8.0	316.0	431.0	186.0	114.0	3.0	2.0	1.0	2.0
LK-2230065	308.0	11.0	318.0	427.0	183.0	117.0	4.0	2.0	1.0	1.0
LK-2154075	308.0	10.0	318.0	413.0	176.0	127.0	2.0	1.0	1.0	1.0
LK-3321185	308.0	7.0	315.0	491.0	178.0	121.0	3.0	3.0	1.0	3.0
LK-2303020	308.0	12.0	320.0	411.0	159.0	142.0	4.0	1.0	1.0	1.0
LK-2139165	308.0	7.0	315.0	411.0	176.0	127.0	2.0	2.0	1.0	1.0
LK-2139335	308.0	7.0	315.0	411.0	176.0	127.0	2.0	2.0	1.0	1.0
LK-2139485	308.0	7.0	315.0	411.0	176.0	127.0	2.0	2.0	1.0	1.0
LK-2145345	308.0	7.0	316.0	409.0	157.0	147.0	3.0	1.0	1.0	1.0
LK-7212060	307.0	8.0	316.0	426.0	179.0	123.0	3.0	1.0	1.0	1.0
LK-2203085	307.0	7.0	314.0	419.0	185.0	116.0	3.0	1.0	1.0	1.0
LK-2203150	307.0	7.0	314.0	420.0	185.0	116.0	3.0	1.0	1.0	1.0
LK-1333115	307.0	5.0	312.0	437.0	181.0	122.0	2.0	1.0	1.0	1.0
LK-1339075	307.0	5.0	312.0	436.0	180.0	122.0	2.0	1.0	1.0	1.0
LK-3333310	307.0	5.0	312.0	465.0	192.0	107.0	2.0	2.0	1.0	3.0
LK-6106110	307.0	5.0	312.0	406.0	192.0	111.0	2.0	1.0	1.0	1.0
LK-6184025	307.0	4.0	311.0	409.0	181.0	122.0	1.0	1.0	1.0	1.0
LK-2148105	307.0	9.0	316.0	409.0	181.0	121.0	2.0	1.0	1.0	1.0
LK-6130215	307.0	6.0	312.0	413.0	173.0	128.0	2.0	1.0	1.0	1.0
LK-8215130	307.0	9.0	316.0	401.0	199.0	99.0	4.0	1.0	1.0	2.0
LK-6121140	307.0	5.0	313.0	404.0	191.0	112.0	2.0	1.0	1.0	1.0
LK-2309090	307.0	9.0	317.0	402.0	166.0	134.0	3.0	1.0	1.0	1.0
LK-3212025	307.0	5.0	312.0	451.0	189.0	111.0	3.0	2.0	1.0	1.0
LK-6203005	307.0	7.0	314.0	498.0	196.0	105.0	4.0	1.0	1.0	1.0
LK-3327060	307.0	5.0	311.0	466.0	186.0	114.0	2.0	2.0	1.0	2.0
LK-5118020	307.0	6.0	313.0	460.0	289.0	5.0	12.0	1.0	0.0	1.0
LK-5124015	307.0	6.0	313.0	459.0	289.0	4.0	11.0	1.0	0.0	1.0
LK-9224015	307.0	7.0	314.0	429.0	164.0	136.0	3.0	1.0	1.0	1.0
LK-6187215	307.0	5.0	311.0	417.0	175.0	127.0	2.0	1.0	1.0	1.0
LK-2227055	307.0	7.0	314.0	373.0	200.0	100.0	4.0	1.0	1.0	1.0
LK-6148025	307.0	4.0	311.0	412.0	181.0	121.0	2.0	1.0	1.0	1.0
LK-8124110	307.0	16.0	323.0	421.0	173.0	125.0	4.0	2.0	1.0	1.0
LK-5224035	307.0	3.0	310.0	422.0	265.0	34.0	6.0	0.0	1.0	1.0
LK-5230075	307.0	3.0	310.0	422.0	265.0	34.0	6.0	0.0	1.0	1.0
LK-8118010	307.0	17.0	324.0	411.0	173.0	124.0	5.0	2.0	1.0	2.0
LK-5303050	307.0	6.0	313.0	508.0	192.0	109.0	4.0	1.0	1.0	1.0
LK-7133110	307.0	6.0	312.0	406.0	197.0	104.0	3.0	1.0	1.0	1.0
LK-8109025	307.0	11.0	318.0	405.0	171.0	125.0	5.0	2.0	2.0	2.0
LK-7212125	306.0	8.0	314.0	424.0	179.0	123.0	3.0	1.0	1.0	1.0
LK-7215015	306.0	8.0	314.0	424.0	179.0	123.0	3.0	1.0	1.0	1.0
LK-2212090	306.0	7.0	313.0	417.0	184.0	115.0	3.0	1.0	1.0	1.0
LK-6127280	306.0	5.0	311.0	406.0	179.0	122.0	2.0	1.0	1.0	1.0
LK-1118150	306.0	7.0	313.0	446.0	171.0	127.0	2.0	4.0	1.0	1.0
LK-9145025	306.0	6.0	311.0	392.0	157.0	142.0	3.0	1.0	1.0	1.0
LK-3333180	306.0	5.0	310.0	463.0	191.0	107.0	2.0	2.0	1.0	3.0
LK-6103160	306.0	5.0	311.0	404.0	191.0	110.0	2.0	1.0	1.0	1.0
LK-3218035	306.0	5.0	312.0	442.0	194.0	108.0	2.0	1.0	1.0	1.0
LK-6184315	306.0	4.0	311.0	408.0	180.0	122.0	1.0	1.0	1.0	1.0
LK-3227040	306.0	4.0	310.0	460.0	207.0	94.0	2.0	1.0	1.0	1.0
LK-8106030	306.0	9.0	315.0	403.0	126.0	172.0	3.0	1.0	1.0	1.0
LK-2306030	306.0	8.0	315.0	382.0	162.0	139.0	2.0	1.0	1.0	1.0
LK-3327105	306.0	5.0	310.0	464.0	185.0	113.0	2.0	2.0	1.0	2.0
