entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMP
LK-2224140	61.0	1.0	62.0	138.0	30.0	30.0	1.0
LK-2233050	61.0	1.0	62.0	186.0	38.0	23.0	1.0
LK-6124160	61.0	1.0	62.0	62.0	28.0	30.0	3.0
LK-4139130	61.0	3.0	64.0	244.0	23.0	16.0	22.0
LK-3321015	61.0	3.0	64.0	337.0	30.0	29.0	2.0
LK-3321115	61.0	3.0	64.0	335.0	30.0	29.0	2.0
LK-3325020	61.0	3.0	65.0	339.0	30.0	29.0	2.0
LK-3325055	61.0	3.0	64.0	335.0	30.0	29.0	2.0
LK-7127040	61.0	1.0	62.0	232.0	22.0	38.0	1.0
LK-4512025	61.0	2.0	64.0	315.0	22.0	24.0	15.0
LK-7206095	61.0	3.0	64.0	291.0	39.0	21.0	1.0
LK-3248070	61.0	1.0	62.0	395.0	32.0	28.0	1.0
LK-3224100	61.0	2.0	63.0	447.0	36.0	23.0	2.0
LK-7130045	61.0	2.0	63.0	252.0	30.0	30.0	1.0
LK-7130080	61.0	2.0	62.0	249.0	30.0	30.0	1.0
LK-7160035	61.0	2.0	63.0	252.0	30.0	30.0	1.0
LK-2203180	61.0	1.0	61.0	578.0	34.0	25.0	1.0
LK-4212025	61.0	1.0	63.0	414.0	40.0	13.0	9.0
LK-4412080	61.0	3.0	64.0	434.0	32.0	17.0	12.0
LK-4418040	61.0	3.0	65.0	437.0	33.0	17.0	12.0
LK-7203005	61.0	1.0	62.0	653.0	32.0	28.0	2.0
LK-7203250	61.0	1.0	62.0	655.0	32.0	28.0	2.0
LK-7218075	61.0	1.0	61.0	650.0	32.0	28.0	2.0
LK-8127050	61.0	2.0	63.0	556.0	47.0	14.0	1.0
LK-8127315	61.0	2.0	63.0	554.0	47.0	14.0	1.0
LK-5218245	60.0	2.0	62.0	81.0	32.0	24.0	4.0
LK-2309070	60.0	1.0	61.0	80.0	33.0	26.0	1.0
LK-2139370	60.0	1.0	61.0	110.0	36.0	23.0	1.0
LK-3318055	60.0	4.0	64.0	252.0	30.0	29.0	2.0
LK-3318240	60.0	4.0	64.0	251.0	30.0	29.0	2.0
LK-3333205	60.0	4.0	64.0	250.0	29.0	29.0	2.0
LK-2233355	60.0	1.0	61.0	183.0	37.0	22.0	1.0
LK-6112100	60.0	1.0	60.0	60.0	27.0	30.0	3.0
LK-6112105	60.0	1.0	61.0	61.0	27.0	30.0	3.0
LK-6124170	60.0	1.0	61.0	61.0	27.0	30.0	3.0
LK-6127270	60.0	1.0	61.0	61.0	27.0	30.0	3.0
LK-6127285	60.0	1.0	61.0	61.0	27.0	30.0	3.0
LK-3321105	60.0	3.0	63.0	331.0	30.0	28.0	2.0
LK-3321280	60.0	3.0	64.0	334.0	30.0	29.0	2.0
LK-3324155	60.0	3.0	63.0	329.0	29.0	28.0	2.0
LK-3324170	60.0	3.0	63.0	332.0	30.0	29.0	2.0
LK-7121185	60.0	1.0	62.0	231.0	22.0	38.0	1.0
LK-7124170	60.0	1.0	62.0	231.0	22.0	38.0	1.0
LK-3248025	60.0	1.0	61.0	390.0	32.0	28.0	1.0
LK-3218135	60.0	2.0	61.0	437.0	35.0	23.0	2.0
LK-4203060	60.0	1.0	61.0	403.0	39.0	12.0	9.0
LK-3133025	60.0	1.0	61.0	431.0	28.0	30.0	2.0
LK-4415105	60.0	3.0	63.0	424.0	32.0	17.0	11.0
LK-3306145	59.0	2.0	61.0	136.0	29.0	28.0	2.0
LK-2309150	59.0	1.0	60.0	79.0	32.0	26.0	1.0
LK-3315245	59.0	4.0	62.0	245.0	29.0	28.0	2.0
LK-6112115	59.0	1.0	59.0	59.0	27.0	29.0	3.0
LK-6127245	59.0	1.0	60.0	60.0	27.0	29.0	3.0
LK-3324275	59.0	3.0	62.0	327.0	29.0	28.0	2.0
LK-3325140	59.0	3.0	62.0	325.0	29.0	28.0	2.0
LK-3325150	59.0	3.0	62.0	327.0	29.0	28.0	2.0
LK-7121100	59.0	1.0	60.0	224.0	21.0	37.0	1.0
LK-4130300	59.0	6.0	65.0	304.0	14.0	22.0	24.0
LK-7206205	59.0	3.0	62.0	281.0	38.0	20.0	1.0
LK-4112085	59.0	3.0	61.0	379.0	15.0	20.0	24.0
LK-3218095	59.0	2.0	60.0	429.0	34.0	22.0	2.0
LK-8221100	59.0	1.0	60.0	476.0	42.0	16.0	2.0
LK-7160100	59.0	2.0	60.0	241.0	29.0	29.0	1.0
LK-2206115	59.0	1.0	60.0	563.0	33.0	25.0	1.0
LK-4203235	59.0	1.0	61.0	401.0	38.0	12.0	9.0
LK-4206005	59.0	1.0	61.0	401.0	38.0	12.0	9.0
LK-4312060	59.0	2.0	61.0	61.0	28.0	17.0	13.0
LK-4415020	59.0	3.0	62.0	419.0	31.0	16.0	11.0
LK-3227105	59.0	1.0	60.0	801.0	16.0	41.0	2.0
LK-7203160	59.0	1.0	60.0	632.0	31.0	27.0	2.0
LK-7203175	59.0	1.0	59.0	631.0	31.0	27.0	2.0
LK-7203190	59.0	1.0	59.0	631.0	31.0	27.0	2.0
LK-2309450	58.0	1.0	59.0	77.0	32.0	25.0	1.0
LK-6133155	58.0	1.0	59.0	168.0	34.0	23.0	1.0
LK-8142030	58.0	1.0	59.0	94.0	32.0	25.0	1.0
LK-2209030	58.0	1.0	58.0	130.0	29.0	28.0	1.0
LK-3315220	58.0	3.0	62.0	242.0	29.0	28.0	2.0
LK-3318140	58.0	3.0	62.0	244.0	29.0	28.0	2.0
LK-2233265	58.0	1.0	59.0	175.0	35.0	21.0	1.0
LK-6112040	58.0	1.0	58.0	58.0	26.0	29.0	3.0
LK-6127050	58.0	1.0	59.0	59.0	26.0	29.0	3.0
LK-8206065	58.0	2.0	60.0	166.0	35.0	21.0	1.0
LK-3321120	58.0	3.0	61.0	318.0	28.0	27.0	2.0
LK-3324070	58.0	3.0	61.0	319.0	28.0	27.0	2.0
LK-3324185	58.0	3.0	61.0	320.0	29.0	28.0	2.0
LK-8130110	58.0	1.0	60.0	216.0	39.0	19.0	1.0
LK-7121160	58.0	1.0	60.0	223.0	21.0	37.0	1.0
LK-4503060	58.0	2.0	61.0	300.0	21.0	23.0	15.0
LK-7206025	58.0	3.0	61.0	277.0	37.0	20.0	1.0
LK-3224060	58.0	2.0	60.0	423.0	34.0	22.0	2.0
LK-7136085	58.0	1.0	60.0	239.0	29.0	29.0	1.0
LK-2203280	58.0	1.0	59.0	551.0	33.0	24.0	1.0
LK-2206090	58.0	1.0	59.0	551.0	33.0	24.0	1.0
LK-4418045	58.0	3.0	61.0	411.0	31.0	16.0	11.0
LK-3227060	58.0	1.0	59.0	793.0	16.0	40.0	2.0
LK-3227175	58.0	1.0	59.0	790.0	16.0	40.0	2.0
LK-7203015	58.0	1.0	59.0	624.0	30.0	26.0	2.0
LK-8127140	58.0	2.0	60.0	526.0	44.0	13.0	1.0
LK-8215045	58.0	2.0	60.0	923.0	32.0	24.0	2.0
LK-6151020	57.0	1.0	58.0	117.0	30.0	26.0	1.0
LK-5330035	57.0	1.0	58.0	105.0	27.0	28.0	2.0
LK-2221040	57.0	1.0	58.0	129.0	28.0	28.0	1.0
LK-2227005	57.0	1.0	57.0	128.0	28.0	28.0	1.0
LK-6112020	57.0	1.0	58.0	58.0	26.0	28.0	3.0
LK-7154090	57.0	1.0	58.0	180.0	25.0	32.0	1.0
LK-3324105	57.0	3.0	60.0	313.0	28.0	27.0	2.0
LK-3324220	57.0	3.0	61.0	317.0	28.0	27.0	2.0
LK-7124020	57.0	1.0	59.0	220.0	21.0	36.0	1.0
LK-3215085	57.0	2.0	59.0	418.0	33.0	22.0	2.0
LK-8230060	57.0	1.0	58.0	460.0	40.0	15.0	1.0
LK-7130025	57.0	1.0	59.0	235.0	28.0	28.0	1.0
LK-7130100	57.0	1.0	58.0	233.0	28.0	28.0	1.0
LK-7133025	57.0	1.0	58.0	233.0	28.0	28.0	1.0
LK-2203065	57.0	1.0	58.0	545.0	32.0	24.0	1.0
LK-2203110	57.0	1.0	58.0	548.0	32.0	24.0	1.0
LK-4212150	57.0	1.0	58.0	384.0	37.0	12.0	8.0
LK-3134005	57.0	1.0	58.0	409.0	27.0	28.0	2.0
LK-4418020	57.0	3.0	60.0	402.0	30.0	16.0	11.0
LK-3236200	57.0	1.0	58.0	779.0	15.0	40.0	2.0
LK-8127135	57.0	2.0	58.0	512.0	43.0	13.0	1.0
LK-8127185	57.0	2.0	59.0	518.0	44.0	13.0	1.0
LK-8215055	57.0	2.0	59.0	913.0	31.0	24.0	2.0
LK-3306010	56.0	2.0	59.0	131.0	28.0	27.0	2.0
LK-2306510	56.0	1.0	57.0	68.0	34.0	21.0	1.0
LK-5133060	56.0	4.0	60.0	92.0	27.0	7.0	23.0
LK-7139020	56.0	1.0	57.0	96.0	27.0	28.0	1.0
LK-6151075	56.0	1.0	56.0	114.0	29.0	25.0	1.0
LK-6118040	56.0	1.0	56.0	143.0	30.0	24.0	1.0
LK-2124090	56.0	1.0	57.0	79.0	28.0	27.0	1.0
LK-3318245	56.0	3.0	60.0	235.0	28.0	27.0	2.0
LK-3333070	56.0	3.0	59.0	234.0	28.0	27.0	2.0
LK-2233030	56.0	1.0	57.0	170.0	34.0	21.0	1.0
LK-6127365	56.0	1.0	57.0	57.0	26.0	28.0	3.0
LK-7154020	56.0	1.0	57.0	176.0	24.0	31.0	1.0
LK-3321020	56.0	3.0	59.0	311.0	28.0	27.0	2.0
LK-3321025	56.0	3.0	59.0	312.0	28.0	27.0	2.0
LK-3321035	56.0	3.0	59.0	309.0	28.0	27.0	2.0
LK-3321165	56.0	3.0	59.0	312.0	28.0	27.0	2.0
LK-3324210	56.0	3.0	59.0	310.0	28.0	27.0	2.0
LK-7121145	56.0	1.0	58.0	216.0	20.0	35.0	1.0
LK-7124185	56.0	1.0	57.0	214.0	20.0	35.0	1.0
LK-7127005	56.0	1.0	57.0	213.0	20.0	35.0	1.0
LK-8119055	56.0	2.0	58.0	163.0	37.0	18.0	1.0
LK-3248230	56.0	1.0	56.0	361.0	29.0	25.0	1.0
LK-8224050	56.0	1.0	57.0	450.0	40.0	15.0	1.0
LK-8224090	56.0	1.0	57.0	453.0	40.0	15.0	1.0
LK-2203155	56.0	1.0	57.0	537.0	32.0	24.0	1.0
LK-2206270	56.0	1.0	56.0	530.0	31.0	23.0	1.0
LK-4412030	56.0	3.0	59.0	400.0	30.0	16.0	11.0
LK-4412060	56.0	3.0	59.0	398.0	30.0	16.0	11.0
LK-3233095	56.0	1.0	57.0	759.0	15.0	39.0	2.0
LK-7218030	56.0	1.0	57.0	603.0	29.0	26.0	2.0
LK-8127145	56.0	2.0	58.0	508.0	43.0	13.0	1.0
LK-8215085	56.0	2.0	58.0	888.0	31.0	23.0	2.0
LK-8215105	56.0	2.0	58.0	890.0	31.0	23.0	2.0
LK-5133040	55.0	4.0	59.0	90.0	26.0	6.0	22.0
LK-2118200	55.0	1.0	56.0	82.0	27.0	27.0	1.0
LK-6163205	55.0	1.0	55.0	119.0	30.0	23.0	2.0
LK-2227095	55.0	1.0	55.0	124.0	27.0	27.0	1.0
LK-3318060	55.0	3.0	59.0	231.0	27.0	26.0	2.0
LK-3318070	55.0	3.0	58.0	228.0	27.0	26.0	2.0
LK-3333110	55.0	3.0	58.0	228.0	27.0	26.0	2.0
LK-6124305	55.0	1.0	56.0	56.0	25.0	27.0	3.0
LK-6127090	55.0	1.0	56.0	56.0	25.0	28.0	3.0
LK-6127315	55.0	1.0	56.0	56.0	25.0	27.0	3.0
LK-7124040	55.0	1.0	56.0	210.0	20.0	35.0	1.0
LK-4130060	55.0	6.0	61.0	285.0	13.0	20.0	22.0
LK-4512015	55.0	2.0	57.0	281.0	20.0	21.0	14.0
LK-4112060	55.0	3.0	58.0	356.0	14.0	18.0	23.0
LK-8221105	55.0	1.0	56.0	442.0	39.0	14.0	1.0
LK-8221135	55.0	1.0	57.0	448.0	39.0	15.0	1.0
LK-7160020	55.0	1.0	57.0	227.0	27.0	27.0	1.0
LK-2203190	55.0	1.0	56.0	522.0	31.0	23.0	1.0
LK-2203200	55.0	1.0	56.0	529.0	31.0	23.0	1.0
LK-2206030	55.0	1.0	56.0	527.0	31.0	23.0	1.0
LK-2206165	55.0	1.0	56.0	525.0	31.0	23.0	1.0
LK-4203190	55.0	1.0	56.0	373.0	36.0	11.0	8.0
LK-4206180	55.0	1.0	56.0	373.0	36.0	11.0	8.0
LK-4212005	55.0	1.0	56.0	373.0	36.0	11.0	8.0
LK-7203245	55.0	1.0	56.0	591.0	29.0	25.0	1.0
LK-8127200	55.0	2.0	57.0	498.0	42.0	12.0	1.0
LK-8127225	55.0	2.0	57.0	501.0	42.0	12.0	1.0
LK-8127275	55.0	2.0	57.0	496.0	42.0	12.0	1.0
LK-8215110	55.0	2.0	57.0	870.0	30.0	23.0	2.0
LK-5227075	54.0	1.0	56.0	79.0	34.0	18.0	3.0
LK-3136150	54.0	1.0	55.0	127.0	24.0	28.0	2.0
LK-5309020	54.0	1.0	55.0	100.0	26.0	27.0	2.0
LK-3333270	54.0	3.0	58.0	227.0	27.0	26.0	2.0
LK-8206060	54.0	2.0	56.0	156.0	33.0	20.0	1.0
LK-7154230	54.0	1.0	55.0	170.0	23.0	30.0	1.0
LK-7157025	54.0	1.0	54.0	169.0	23.0	30.0	1.0
LK-3324205	54.0	3.0	56.0	296.0	26.0	25.0	2.0
LK-3325170	54.0	3.0	57.0	301.0	27.0	26.0	2.0
LK-8115035	54.0	1.0	55.0	55.0	28.0	24.0	1.0
LK-4130265	54.0	6.0	59.0	277.0	12.0	20.0	22.0
LK-4503035	54.0	2.0	56.0	275.0	19.0	21.0	13.0
LK-4509050	54.0	2.0	56.0	277.0	20.0	21.0	13.0
LK-3245170	54.0	1.0	54.0	348.0	28.0	25.0	1.0
LK-3218035	54.0	2.0	56.0	398.0	32.0	21.0	2.0
LK-7130120	54.0	1.0	56.0	222.0	27.0	27.0	1.0
LK-7133130	54.0	1.0	56.0	223.0	27.0	27.0	1.0
LK-7151145	54.0	1.0	55.0	221.0	26.0	26.0	1.0
LK-7160155	54.0	1.0	55.0	222.0	27.0	27.0	1.0
LK-2203195	54.0	1.0	55.0	518.0	31.0	23.0	1.0
LK-4212140	54.0	1.0	56.0	367.0	35.0	11.0	8.0
LK-3236045	54.0	1.0	55.0	740.0	15.0	38.0	2.0
LK-3236140	54.0	1.0	55.0	740.0	15.0	38.0	2.0
LK-7203040	54.0	1.0	55.0	581.0	28.0	25.0	1.0
LK-7203060	54.0	1.0	54.0	574.0	28.0	24.0	1.0
LK-7203100	54.0	1.0	54.0	574.0	28.0	24.0	1.0
LK-7203215	54.0	1.0	55.0	580.0	28.0	25.0	1.0
LK-8127125	54.0	2.0	56.0	490.0	41.0	12.0	1.0
LK-8127175	54.0	2.0	55.0	483.0	41.0	12.0	1.0
LK-3209150	54.0	1.0	55.0	1234.0	25.0	28.0	1.0
LK-2209190	53.0	1.0	53.0	119.0	26.0	26.0	1.0
LK-3333105	53.0	3.0	56.0	222.0	26.0	25.0	2.0
LK-6127055	53.0	1.0	54.0	54.0	24.0	26.0	3.0
LK-3321220	53.0	3.0	56.0	291.0	26.0	25.0	2.0
LK-7121025	53.0	1.0	54.0	202.0	19.0	33.0	1.0
LK-4509160	53.0	2.0	55.0	273.0	19.0	21.0	13.0
LK-4124035	53.0	4.0	58.0	226.0	15.0	22.0	16.0
LK-3224020	53.0	2.0	54.0	386.0	31.0	20.0	2.0
LK-8224130	53.0	1.0	54.0	428.0	38.0	14.0	1.0
LK-7130070	53.0	1.0	54.0	218.0	26.0	26.0	1.0
LK-7130085	53.0	1.0	54.0	218.0	26.0	26.0	1.0
LK-7136015	53.0	1.0	54.0	218.0	26.0	26.0	1.0
LK-7136035	53.0	1.0	54.0	218.0	26.0	26.0	1.0
LK-7160040	53.0	1.0	54.0	218.0	26.0	26.0	1.0
LK-2203160	53.0	1.0	53.0	501.0	30.0	22.0	1.0
LK-2212015	53.0	1.0	53.0	503.0	30.0	22.0	1.0
LK-2212220	53.0	1.0	53.0	501.0	30.0	22.0	1.0
LK-4203020	53.0	1.0	54.0	356.0	34.0	11.0	8.0
LK-4203085	53.0	1.0	54.0	356.0	34.0	11.0	8.0
LK-4209005	53.0	1.0	54.0	359.0	34.0	11.0	8.0
LK-3236175	53.0	1.0	54.0	719.0	14.0	37.0	2.0
LK-8127285	53.0	2.0	55.0	483.0	41.0	12.0	1.0
LK-8212160	53.0	2.0	55.0	845.0	29.0	22.0	2.0
LK-3209075	53.0	1.0	54.0	1220.0	25.0	28.0	1.0
LK-2215205	52.0	1.0	54.0	129.0	33.0	18.0	1.0
LK-2227105	52.0	1.0	53.0	118.0	26.0	26.0	1.0
LK-3318020	52.0	3.0	55.0	215.0	25.0	24.0	2.0
LK-3318175	52.0	3.0	55.0	215.0	25.0	24.0	2.0
LK-2233035	52.0	1.0	53.0	159.0	32.0	19.0	1.0
LK-2233045	52.0	1.0	53.0	159.0	32.0	19.0	1.0
LK-7157060	52.0	1.0	52.0	163.0	23.0	29.0	1.0
LK-7166040	52.0	1.0	52.0	162.0	23.0	29.0	1.0
LK-3321195	52.0	3.0	55.0	286.0	25.0	25.0	2.0
LK-3321285	52.0	3.0	55.0	286.0	26.0	25.0	2.0
LK-3321295	52.0	3.0	55.0	290.0	26.0	25.0	2.0
LK-8118195	52.0	2.0	54.0	151.0	34.0	17.0	1.0
LK-8119035	52.0	2.0	54.0	151.0	34.0	17.0	1.0
LK-4503020	52.0	2.0	54.0	265.0	19.0	20.0	13.0
LK-4512030	52.0	2.0	54.0	269.0	19.0	20.0	13.0
LK-3248085	52.0	1.0	53.0	338.0	27.0	24.0	1.0
LK-8224100	52.0	1.0	53.0	418.0	37.0	14.0	1.0
LK-7133020	52.0	1.0	53.0	214.0	26.0	26.0	1.0
LK-7160135	52.0	1.0	53.0	214.0	26.0	26.0	1.0
LK-2203170	52.0	1.0	53.0	496.0	29.0	22.0	1.0
LK-2203175	52.0	1.0	52.0	491.0	29.0	22.0	1.0
LK-2203220	52.0	1.0	53.0	494.0	29.0	22.0	1.0
LK-2206095	52.0	1.0	52.0	492.0	29.0	22.0	1.0
LK-3227020	52.0	1.0	53.0	706.0	14.0	36.0	2.0
LK-3227045	52.0	1.0	53.0	710.0	14.0	36.0	2.0
LK-3227190	52.0	1.0	53.0	709.0	14.0	36.0	2.0
LK-7218085	52.0	0.0	52.0	552.0	27.0	23.0	1.0
LK-8127120	52.0	2.0	53.0	466.0	39.0	12.0	1.0
LK-3306175	51.0	2.0	53.0	120.0	25.0	25.0	1.0
LK-2118285	51.0	1.0	52.0	76.0	25.0	25.0	1.0
LK-6118055	51.0	1.0	52.0	132.0	28.0	22.0	1.0
LK-3318030	51.0	3.0	54.0	213.0	25.0	24.0	2.0
LK-3318095	51.0	3.0	54.0	213.0	25.0	24.0	2.0
LK-6112045	51.0	1.0	52.0	52.0	23.0	26.0	3.0
LK-3321050	51.0	3.0	54.0	284.0	25.0	24.0	2.0
LK-3321055	51.0	3.0	54.0	282.0	25.0	24.0	2.0
LK-7124120	51.0	1.0	52.0	194.0	18.0	32.0	1.0
LK-8118190	51.0	2.0	53.0	149.0	33.0	17.0	1.0
LK-2203135	51.0	1.0	52.0	487.0	29.0	21.0	1.0
LK-2203235	51.0	1.0	52.0	489.0	29.0	22.0	1.0
LK-2206025	51.0	1.0	52.0	485.0	29.0	21.0	1.0
LK-2206290	51.0	1.0	52.0	485.0	29.0	21.0	1.0
LK-4203120	51.0	1.0	53.0	348.0	33.0	11.0	8.0
LK-4403045	51.0	3.0	53.0	359.0	27.0	14.0	10.0
LK-3236025	51.0	1.0	52.0	699.0	14.0	35.0	2.0
LK-7203065	51.0	0.0	52.0	550.0	27.0	23.0	1.0
LK-8215025	51.0	2.0	53.0	811.0	28.0	21.0	2.0
LK-8215100	51.0	2.0	53.0	812.0	28.0	21.0	2.0
LK-5133080	50.0	3.0	53.0	82.0	24.0	6.0	20.0
LK-5330050	50.0	1.0	51.0	93.0	24.0	25.0	2.0
LK-3333250	50.0	3.0	53.0	208.0	25.0	24.0	2.0
LK-6112070	50.0	1.0	51.0	51.0	23.0	25.0	2.0
LK-7157005	50.0	0.0	51.0	158.0	22.0	28.0	1.0
LK-3321095	50.0	3.0	53.0	277.0	25.0	24.0	2.0
LK-3321160	50.0	3.0	53.0	279.0	25.0	24.0	2.0
LK-3324045	50.0	3.0	53.0	278.0	25.0	24.0	2.0
LK-3324200	50.0	3.0	53.0	277.0	25.0	24.0	2.0
LK-3325160	50.0	3.0	53.0	278.0	25.0	24.0	2.0
LK-8130315	50.0	1.0	51.0	184.0	33.0	16.0	1.0
LK-7124165	50.0	1.0	51.0	193.0	18.0	32.0	1.0
LK-3218030	50.0	2.0	51.0	366.0	29.0	19.0	2.0
LK-2206110	50.0	1.0	50.0	473.0	28.0	21.0	1.0
LK-2206230	50.0	1.0	51.0	475.0	28.0	21.0	1.0
LK-4212010	50.0	1.0	51.0	336.0	32.0	10.0	7.0
LK-4215010	50.0	1.0	51.0	335.0	32.0	10.0	7.0
LK-3134065	50.0	1.0	51.0	356.0	23.0	25.0	2.0
LK-4412035	50.0	3.0	53.0	354.0	26.0	14.0	10.0
LK-3233005	50.0	1.0	51.0	679.0	13.0	34.0	2.0
LK-3233015	50.0	1.0	51.0	685.0	14.0	35.0	2.0
LK-3236195	50.0	1.0	51.0	683.0	13.0	35.0	2.0
LK-7203225	50.0	0.0	51.0	541.0	26.0	23.0	1.0
LK-8127045	50.0	2.0	52.0	454.0	38.0	11.0	1.0
LK-8127230	50.0	2.0	52.0	453.0	38.0	11.0	1.0
LK-6130125	49.0	1.0	50.0	142.0	29.0	19.0	1.0
LK-3318005	49.0	3.0	52.0	205.0	24.0	23.0	2.0
LK-3318100	49.0	3.0	52.0	204.0	24.0	23.0	2.0
LK-3333230	49.0	3.0	52.0	205.0	24.0	23.0	2.0
LK-2233065	49.0	1.0	50.0	148.0	30.0	18.0	1.0
LK-6127080	49.0	1.0	50.0	50.0	22.0	24.0	2.0
LK-3321030	49.0	3.0	51.0	268.0	24.0	23.0	2.0
LK-4130215	49.0	5.0	54.0	251.0	11.0	18.0	20.0
LK-7209025	49.0	2.0	51.0	232.0	31.0	17.0	1.0
LK-8221125	49.0	1.0	50.0	397.0	35.0	13.0	1.0
LK-8224005	49.0	1.0	50.0	395.0	35.0	13.0	1.0
LK-7130075	49.0	1.0	50.0	202.0	24.0	24.0	1.0
LK-7136065	49.0	1.0	50.0	202.0	24.0	24.0	1.0
LK-7160085	49.0	1.0	50.0	200.0	24.0	24.0	1.0
LK-2206105	49.0	1.0	50.0	466.0	27.0	21.0	1.0
LK-2206150	49.0	1.0	49.0	464.0	27.0	20.0	1.0
LK-4203245	49.0	1.0	50.0	333.0	32.0	10.0	7.0
LK-4409030	49.0	3.0	51.0	346.0	26.0	14.0	9.0
LK-4415215	49.0	3.0	52.0	348.0	26.0	14.0	9.0
LK-3227075	49.0	1.0	50.0	677.0	13.0	34.0	2.0
LK-3227140	49.0	1.0	50.0	671.0	13.0	34.0	2.0
LK-3236030	49.0	1.0	50.0	671.0	13.0	34.0	2.0
LK-3236065	49.0	1.0	50.0	666.0	13.0	34.0	2.0
LK-3236085	49.0	1.0	50.0	677.0	13.0	34.0	2.0
LK-3236165	49.0	1.0	50.0	671.0	13.0	34.0	2.0
LK-7203130	49.0	0.0	49.0	523.0	25.0	22.0	1.0
LK-5133205	48.0	3.0	51.0	79.0	23.0	6.0	20.0
LK-2118305	48.0	1.0	49.0	73.0	23.0	24.0	1.0
LK-5315015	48.0	1.0	49.0	120.0	17.0	12.0	18.0
LK-3333210	48.0	3.0	51.0	202.0	24.0	23.0	2.0
LK-6127265	48.0	1.0	48.0	48.0	22.0	24.0	2.0
LK-6127380	48.0	1.0	48.0	48.0	22.0	24.0	2.0
LK-7166025	48.0	0.0	48.0	150.0	21.0	26.0	1.0
LK-3321130	48.0	3.0	50.0	264.0	24.0	23.0	2.0
LK-3321210	48.0	3.0	51.0	267.0	24.0	23.0	2.0
LK-3321300	48.0	3.0	51.0	265.0	24.0	23.0	2.0
LK-3325125	48.0	3.0	51.0	267.0	24.0	23.0	2.0
LK-7127070	48.0	1.0	49.0	183.0	17.0	30.0	0.0
LK-3218220	48.0	1.0	49.0	351.0	28.0	18.0	2.0
LK-7130005	48.0	1.0	49.0	197.0	24.0	23.0	1.0
LK-7136050	48.0	1.0	49.0	197.0	24.0	23.0	1.0
LK-7136075	48.0	1.0	49.0	197.0	24.0	24.0	1.0
LK-7160080	48.0	1.0	49.0	197.0	24.0	24.0	1.0
LK-2203255	48.0	1.0	49.0	460.0	27.0	20.0	1.0
LK-2206200	48.0	1.0	49.0	459.0	27.0	20.0	1.0
LK-2212145	48.0	1.0	49.0	458.0	27.0	20.0	1.0
LK-4209045	48.0	1.0	50.0	328.0	31.0	10.0	7.0
LK-3134015	48.0	1.0	49.0	347.0	23.0	24.0	2.0
LK-4312055	48.0	2.0	50.0	50.0	23.0	14.0	10.0
LK-4403070	48.0	3.0	51.0	344.0	26.0	14.0	9.0
LK-3227165	48.0	1.0	49.0	658.0	13.0	33.0	2.0
LK-3233040	48.0	1.0	48.0	651.0	13.0	33.0	2.0
LK-3236090	48.0	1.0	49.0	654.0	13.0	33.0	2.0
LK-7203195	48.0	0.0	49.0	517.0	25.0	22.0	1.0
LK-6206015	47.0	1.0	48.0	72.0	31.0	16.0	1.0
LK-5127105	47.0	3.0	50.0	77.0	22.0	6.0	19.0
LK-5318035	47.0	1.0	48.0	88.0	23.0	23.0	1.0
LK-2215060	47.0	1.0	48.0	116.0	30.0	16.0	1.0
LK-2209250	47.0	1.0	47.0	106.0	23.0	23.0	1.0
LK-2224185	47.0	1.0	48.0	107.0	24.0	23.0	1.0
LK-3315130	47.0	3.0	50.0	197.0	23.0	22.0	2.0
LK-8203005	47.0	2.0	49.0	136.0	29.0	17.0	1.0
LK-3324075	47.0	3.0	49.0	259.0	23.0	22.0	1.0
LK-4503050	47.0	2.0	49.0	241.0	17.0	18.0	12.0
LK-3218015	47.0	1.0	49.0	345.0	27.0	18.0	2.0
LK-7130125	47.0	1.0	48.0	194.0	23.0	23.0	1.0
LK-2203010	47.0	1.0	48.0	452.0	27.0	20.0	1.0
LK-2203060	47.0	1.0	48.0	452.0	27.0	20.0	1.0
LK-2206175	47.0	1.0	47.0	444.0	26.0	20.0	1.0
LK-2212035	47.0	1.0	48.0	448.0	26.0	20.0	1.0
LK-4203175	47.0	1.0	48.0	320.0	31.0	10.0	7.0
LK-4206140	47.0	1.0	48.0	316.0	30.0	10.0	7.0
LK-4303090	47.0	2.0	49.0	49.0	23.0	14.0	10.0
LK-3233025	47.0	1.0	48.0	646.0	13.0	33.0	2.0
LK-3236010	47.0	1.0	48.0	638.0	13.0	32.0	2.0
LK-3236020	47.0	1.0	48.0	643.0	13.0	33.0	2.0
LK-8127010	47.0	1.0	48.0	425.0	36.0	11.0	1.0
LK-8127180	47.0	1.0	48.0	422.0	36.0	10.0	1.0
LK-8127305	47.0	1.0	48.0	422.0	36.0	10.0	1.0
LK-8212130	47.0	2.0	49.0	755.0	26.0	20.0	2.0
LK-5315005	46.0	1.0	47.0	115.0	17.0	12.0	17.0
LK-2209005	46.0	1.0	47.0	105.0	23.0	23.0	1.0
LK-3324140	46.0	3.0	48.0	253.0	23.0	22.0	1.0
LK-3218115	46.0	1.0	47.0	337.0	27.0	18.0	2.0
LK-3106065	46.0	1.0	47.0	212.0	26.0	18.0	2.0
LK-7136040	46.0	1.0	48.0	191.0	23.0	23.0	1.0
LK-7136080	46.0	1.0	48.0	191.0	23.0	23.0	1.0
LK-2203020	46.0	1.0	47.0	441.0	26.0	19.0	1.0
