entity_id	valid	rejected	polled	electors	IND1	EPRLF	SLMC	IND2	PA	TULF	UNP	DPLF	IND3	NSSP	TELO	IND4	SLPF	IND5	MEP	SMBP	PFF	IND 1	DWC	TKLO
LK-2303445	228.0	13.0	241.0	291.0	8.0				82.0		136.0						1.0		0.0					
LK-2154040	228.0	15.0	243.0	296.0				0.0	100.0		126.0						1.0		1.0			0.0		
LK-8212050	228.0	25.0	253.0	296.0	0.0			0.0	127.0		93.0		0.0			6.0	2.0	0.0						
LK-6215090	228.0	13.0	242.0	337.0					122.0		106.0						1.0		0.0					
LK-6236015	228.0	10.0	238.0	307.0					118.0		107.0						1.0		1.0					
LK-1227520	228.0	9.0	237.0	296.0					147.0		78.0						3.0							
LK-5239055	228.0	14.0	243.0	311.0	8.0		92.0		25.0	43.0	53.0				7.0		0.0							
LK-1224185	228.0	7.0	235.0	300.0					143.0		81.0						4.0							
LK-7136085	227.0	12.0	239.0	292.0					127.0		98.0						2.0		1.0					
LK-2118195	227.0	14.0	241.0	278.0				0.0	108.0		118.0						1.0		0.0			0.0		
LK-6163475	227.0	14.0	241.0	308.0					115.0		108.0						3.0		1.0					
LK-5236095	227.0	13.0	239.0	306.0	2.0		130.0		5.0	26.0	58.0				6.0		0.0							
LK-6148090	227.0	10.0	236.0	287.0					116.0		109.0						1.0		1.0					
LK-2306395	227.0	13.0	240.0	285.0	0.0				95.0		131.0						1.0		0.0					
LK-2306445	227.0	13.0	240.0	285.0	0.0				94.0		131.0						1.0		0.0					
LK-6149035	227.0	9.0	236.0	291.0					109.0		116.0						1.0		1.0					
LK-6166065	227.0	9.0	237.0	292.0					109.0		116.0						1.0		1.0					
LK-2215170	227.0	14.0	240.0	304.0	2.0				107.0		116.0						2.0							
LK-6239185	227.0	9.0	236.0	306.0					125.0		100.0						1.0		1.0					
LK-3245190	227.0	9.0	236.0	311.0					131.0		90.0						6.0		0.0					
LK-3321055	227.0	16.0	243.0	310.0	1.0			0.0	119.0		93.0						11.0		1.0	0.0	0.0			
LK-6172305	227.0	9.0	236.0	286.0					112.0		112.0						1.0		1.0					
LK-6124160	227.0	12.0	238.0	290.0					115.0		109.0						2.0		0.0					
LK-3333090	227.0	12.0	239.0	302.0	1.0			0.0	123.0		85.0						15.0		2.0	0.0	0.0			
LK-1227550	227.0	8.0	235.0	294.0					146.0		78.0						3.0							
LK-2133250	227.0	12.0	239.0	294.0				0.0	110.0		114.0						1.0		1.0			0.0		
LK-4412080	226.0	18.0	245.0	755.0	5.0	15.0	15.0	1.0	51.0	18.0	47.0	74.0	0.0	0.0										
LK-2124085	226.0	15.0	241.0	286.0				0.0	108.0		116.0						1.0		1.0			0.0		
LK-6163510	226.0	14.0	240.0	307.0					114.0		108.0						3.0		1.0					
LK-5303040	226.0	14.0	241.0	342.0	0.0	1.0	12.0		107.0	11.0	91.0				2.0		2.0							
LK-9203070	226.0	9.0	236.0	300.0					116.0		108.0						3.0							
LK-2209020	226.0	15.0	242.0	280.0	3.0				119.0		104.0						1.0							
LK-2127310	226.0	13.0	239.0	295.0				0.0	106.0		116.0						2.0		2.0			0.0		
LK-5124050	226.0	25.0	251.0	328.0	5.0	10.0	0.0	1.0	44.0	121.0	12.0				33.0									
LK-6239140	226.0	9.0	235.0	305.0					124.0		100.0						1.0		1.0					
LK-2233090	226.0	15.0	241.0	301.0	2.0				104.0		119.0						1.0							
LK-6133190	226.0	13.0	239.0	300.0					107.0		117.0						1.0		1.0					
LK-6118030	226.0	10.0	236.0	284.0					125.0		99.0						1.0		1.0					
LK-3127035	226.0	11.0	238.0	288.0					130.0		92.0						2.0		2.0		0.0			
LK-3315210	226.0	12.0	238.0	300.0	1.0			0.0	123.0		85.0						15.0		2.0	0.0	0.0			
LK-2203215	226.0	13.0	239.0	294.0	2.0				117.0		104.0						2.0							
LK-3303005	226.0	12.0	238.0	309.0	1.0			0.0	121.0		87.0						15.0		2.0	0.0	0.0			
LK-2106335	226.0	12.0	237.0	292.0				0.0	110.0		113.0						1.0		1.0			0.0		
LK-8115050	225.0	23.0	248.0	299.0	1.0			1.0	104.0		118.0						2.0		1.0					
LK-2103080	225.0	11.0	236.0	292.0				0.0	99.0		123.0						1.0		1.0			0.0		
LK-2118070	225.0	14.0	239.0	275.0				0.0	107.0		117.0						1.0		0.0			0.0		
LK-5234030	225.0	13.0	238.0	304.0	2.0		129.0		5.0	25.0	58.0				6.0		0.0							
LK-6151015	225.0	10.0	235.0	297.0					111.0		111.0						2.0		1.0					
LK-2309205	225.0	14.0	238.0	287.0	5.0				98.0		121.0						0.0		0.0					
LK-2309465	225.0	14.0	239.0	287.0	5.0				98.0		121.0						0.0		0.0					
LK-2230135	225.0	15.0	240.0	299.0	2.0				103.0		119.0						1.0							
LK-3321160	225.0	16.0	240.0	306.0	1.0			0.0	118.0		92.0						11.0		1.0	0.0	0.0			
LK-3112100	225.0	10.0	234.0	296.0					129.0		91.0						4.0		1.0		0.0			
LK-3215005	225.0	11.0	236.0	297.0					131.0		88.0						6.0		1.0					
LK-6127285	225.0	12.0	237.0	288.0					115.0		108.0						2.0		0.0					
LK-3118035	225.0	10.0	235.0	276.0					125.0		97.0						2.0		1.0		0.0			
LK-3318080	225.0	12.0	237.0	299.0	1.0			0.0	122.0		84.0						15.0		2.0	0.0	0.0			
LK-2206005	225.0	13.0	238.0	293.0	2.0				117.0		104.0						2.0							
LK-1212555	225.0	9.0	234.0	292.0					122.0		99.0						4.0							
LK-1212600	225.0	9.0	234.0	292.0					122.0		99.0						4.0							
LK-7130025	224.0	12.0	236.0	287.0					125.0		96.0						2.0		1.0					
LK-2103230	224.0	11.0	235.0	291.0				0.0	99.0		122.0						1.0		1.0			0.0		
LK-6163330	224.0	14.0	238.0	305.0					114.0		107.0						3.0		1.0					
LK-5324050	224.0	14.0	238.0	339.0	0.0	1.0	12.0		106.0	11.0	90.0				2.0		2.0							
LK-8206115	224.0	24.0	248.0	293.0	0.0			0.0	107.0		107.0		0.0			6.0	2.0	0.0						
LK-6149095	224.0	9.0	233.0	287.0					107.0		114.0						1.0		1.0					
LK-6149115	224.0	9.0	233.0	287.0					107.0		114.0						1.0		1.0					
LK-2139085	224.0	11.0	236.0	289.0				0.0	110.0		110.0						2.0		2.0			0.0		
LK-5127075	224.0	25.0	248.0	325.0	5.0	10.0	0.0	0.0	44.0	120.0	11.0				33.0									
LK-5127110	224.0	25.0	249.0	326.0	5.0	10.0	0.0	0.0	44.0	120.0	11.0				33.0									
LK-5133010	224.0	25.0	249.0	326.0	5.0	10.0	0.0	0.0	44.0	120.0	11.0				33.0									
LK-5133070	224.0	25.0	249.0	326.0	5.0	10.0	0.0	0.0	44.0	120.0	11.0				33.0									
LK-2303320	224.0	13.0	237.0	286.0	8.0				81.0		133.0						1.0		0.0					
LK-8106145	224.0	15.0	239.0	287.0	0.0			0.0	82.0		138.0						2.0		1.0					
LK-3324045	224.0	16.0	240.0	306.0	1.0			0.0	118.0		92.0						11.0		1.0	0.0	0.0			
LK-3325160	224.0	16.0	240.0	306.0	1.0			0.0	118.0		92.0						11.0		1.0	0.0	0.0			
LK-1339295	224.0	14.0	238.0	297.0					117.0		102.0						3.0		2.0		0.0			
LK-6112105	224.0	11.0	235.0	286.0					114.0		107.0						2.0		0.0					
LK-6124170	224.0	11.0	235.0	286.0					114.0		107.0						2.0		0.0					
LK-3318135	224.0	12.0	236.0	298.0	1.0			0.0	122.0		84.0						15.0		2.0	0.0	0.0			
LK-2212060	224.0	13.0	237.0	292.0	2.0				116.0		104.0						2.0							
LK-2212215	224.0	13.0	237.0	291.0	2.0				116.0		103.0						2.0							
LK-1212485	224.0	9.0	233.0	290.0					121.0		99.0						4.0							
LK-2124455	223.0	15.0	238.0	282.0				0.0	107.0		115.0						1.0		1.0			0.0		
LK-8115025	223.0	22.0	246.0	296.0	1.0			1.0	103.0		117.0						2.0		1.0					
LK-2134050	223.0	11.0	234.0	290.0				0.0	98.0		122.0						1.0		1.0			0.0		
LK-2134150	223.0	11.0	234.0	290.0				0.0	98.0		122.0						1.0		1.0			0.0		
LK-2134285	223.0	11.0	234.0	290.0				0.0	99.0		122.0						1.0		1.0			0.0		
LK-8142090	223.0	24.0	247.0	313.0	0.0			2.0	93.0		125.0						2.0		1.0					
LK-5330060	223.0	14.0	237.0	337.0	0.0	1.0	12.0		106.0	11.0	90.0				2.0		2.0							
LK-5221130	223.0	8.0	231.0	292.0	2.0		132.0		3.0	37.0	44.0				5.0		0.0							
LK-2224105	223.0	15.0	238.0	276.0	2.0				118.0		102.0						1.0							
LK-7154115	223.0	11.0	234.0	282.0					116.0		104.0						1.0		1.0					
LK-7127040	223.0	8.0	231.0	282.0					124.0		97.0						1.0		0.0					
LK-6187060	223.0	9.0	232.0	287.0					107.0		114.0						1.0		1.0					
LK-2127335	223.0	12.0	236.0	291.0				0.0	105.0		115.0						2.0		2.0			0.0		
LK-6154060	223.0	10.0	233.0	295.0					110.0		110.0						2.0		1.0					
LK-3321095	223.0	16.0	239.0	304.0	1.0			0.0	117.0		92.0						11.0		1.0	0.0	0.0			
LK-3324200	223.0	16.0	239.0	304.0	1.0			0.0	117.0		92.0						11.0		1.0	0.0	0.0			
LK-3148105	223.0	11.0	234.0	284.0					128.0		91.0						2.0		1.0		0.0			
LK-3121085	223.0	10.0	233.0	273.0					124.0		96.0						2.0		1.0		0.0			
LK-3333340	223.0	12.0	235.0	297.0	1.0			0.0	121.0		84.0						15.0		2.0	0.0	0.0			
LK-6236115	223.0	10.0	233.0	301.0					116.0		105.0						1.0		1.0					
LK-7163150	223.0	11.0	234.0	279.0					132.0		88.0						2.0		1.0					
LK-5242135	223.0	14.0	237.0	303.0	8.0		90.0		25.0	42.0	52.0				7.0		0.0							
LK-2133155	223.0	11.0	234.0	288.0				0.0	108.0		112.0						1.0		1.0			0.0		
LK-7130100	222.0	12.0	234.0	285.0					124.0		95.0						2.0		1.0					
LK-7133025	222.0	12.0	234.0	285.0					124.0		95.0						2.0		1.0					
LK-6163355	222.0	14.0	235.0	302.0					112.0		106.0						3.0		1.0					
LK-9203095	222.0	9.0	231.0	294.0					114.0		106.0						3.0							
LK-7121185	222.0	8.0	230.0	281.0					123.0		97.0						1.0		0.0					
LK-7124170	222.0	8.0	230.0	281.0					123.0		97.0						1.0		0.0					
LK-9212305	222.0	9.0	231.0	291.0					122.0		97.0						3.0							
LK-2306625	222.0	13.0	235.0	279.0	0.0				93.0		128.0						1.0		0.0					
LK-2215190	222.0	13.0	236.0	298.0	1.0				105.0		114.0						2.0							
LK-2139210	222.0	11.0	233.0	286.0				0.0	109.0		109.0						2.0		2.0			0.0		
LK-6151065	222.0	10.0	232.0	294.0					110.0		110.0						2.0		1.0					
LK-1315080	222.0	14.0	237.0	288.0					111.0		108.0						1.0		1.0		0.0			
LK-6118090	222.0	10.0	232.0	279.0					123.0		97.0						1.0		1.0					
LK-9145065	222.0	12.0	234.0	271.0	1.0			0.0	99.0		121.0		0.0				1.0		0.0					
LK-1330245	222.0	15.0	238.0	303.0					116.0		100.0						4.0		3.0		0.0			
LK-6112100	222.0	11.0	233.0	283.0					113.0		106.0						2.0		0.0					
LK-6127270	222.0	11.0	234.0	284.0					113.0		107.0						2.0		0.0					
LK-3118095	222.0	10.0	232.0	272.0					123.0		95.0						2.0		1.0		0.0			
LK-3318210	222.0	12.0	234.0	295.0	1.0			0.0	121.0		83.0						15.0		2.0	0.0	0.0			
LK-3333320	222.0	12.0	234.0	295.0	1.0			0.0	121.0		83.0						15.0		2.0	0.0	0.0			
LK-1230170	222.0	8.0	230.0	283.0					126.0		93.0						2.0							
LK-7210135	222.0	10.0	232.0	292.0					111.0		109.0						3.0							
LK-1303205	222.0	9.0	231.0	296.0					130.0		85.0						3.0		4.0		0.0			
LK-5239005	222.0	14.0	236.0	301.0	7.0		89.0		25.0	42.0	52.0				7.0		0.0							
LK-2106185	222.0	11.0	233.0	287.0				0.0	108.0		111.0						1.0		1.0			0.0		
LK-2133330	222.0	11.0	234.0	287.0				0.0	108.0		111.0						1.0		1.0			0.0		
LK-4415105	221.0	18.0	239.0	739.0	5.0	15.0	14.0	1.0	50.0	18.0	46.0	72.0	0.0	0.0										
LK-2103125	221.0	11.0	232.0	288.0				0.0	98.0		121.0						1.0		1.0			0.0		
LK-2134090	221.0	11.0	232.0	288.0				0.0	98.0		121.0						1.0		1.0			0.0		
LK-5321025	221.0	14.0	235.0	334.0	0.0	1.0	11.0		105.0	11.0	89.0				2.0		2.0							
LK-2209060	221.0	15.0	236.0	274.0	2.0				116.0		101.0						1.0							
LK-6149180	221.0	9.0	230.0	284.0					106.0		113.0						1.0		1.0					
LK-5136210	221.0	25.0	245.0	321.0	5.0	10.0	0.0	0.0	43.0	118.0	11.0				32.0									
LK-2230215	221.0	15.0	236.0	294.0	2.0				101.0		116.0						1.0							
LK-3142005	221.0	8.0	229.0	284.0					124.0		91.0						3.0		3.0		0.0			
LK-6181135	221.0	8.0	229.0	276.0					114.0		105.0						1.0		1.0					
LK-9106135	221.0	11.0	232.0	279.0	1.0			0.0	120.0		98.0		0.0				1.0		2.0					
LK-7212255	221.0	10.0	231.0	290.0					111.0		108.0						2.0							
LK-1227645	221.0	8.0	229.0	287.0					143.0		76.0						3.0							
LK-5212080	221.0	11.0	233.0	289.0	0.0		0.0		111.0	0.0	109.0				0.0		1.0							
LK-6163485	220.0	14.0	233.0	299.0					111.0		105.0						3.0		1.0					
LK-5224050	220.0	8.0	229.0	289.0	2.0		130.0		3.0	36.0	44.0				5.0		0.0							
LK-7166045	220.0	11.0	231.0	279.0					115.0		103.0						1.0		1.0					
LK-2139465	220.0	11.0	231.0	283.0				0.0	108.0		108.0						2.0		2.0			0.0		
LK-6157165	220.0	10.0	230.0	291.0					109.0		108.0						2.0		1.0					
LK-2309045	220.0	13.0	234.0	281.0	5.0				96.0		119.0						0.0		0.0					
LK-9145040	220.0	12.0	232.0	269.0	1.0			0.0	98.0		120.0		0.0				1.0		0.0					
LK-1333020	220.0	14.0	234.0	292.0					115.0		100.0						3.0		1.0		0.0			
LK-6127245	220.0	11.0	231.0	281.0					112.0		106.0						2.0		0.0					
LK-1230405	220.0	8.0	229.0	281.0					125.0		93.0						2.0							
LK-1212220	220.0	9.0	229.0	285.0					119.0		97.0						4.0							
LK-1227455	220.0	8.0	228.0	286.0					142.0		75.0						3.0							
LK-1224200	220.0	7.0	227.0	290.0					138.0		78.0						4.0							
LK-4103005	219.0	6.0	226.0	1039.0	4.0	5.0	1.0	209.0																
LK-2118155	219.0	13.0	233.0	268.0				0.0	104.0		114.0						1.0		0.0			0.0		
LK-5224095	219.0	8.0	228.0	288.0	2.0		130.0		3.0	36.0	44.0				5.0		0.0							
LK-5218020	219.0	12.0	232.0	296.0	2.0		125.0		5.0	25.0	56.0				6.0		0.0							
LK-7154045	219.0	11.0	230.0	278.0					114.0		103.0						1.0		1.0					
LK-8136090	219.0	17.0	236.0	292.0	1.0			2.0	101.0		112.0						2.0		1.0					
LK-2306005	219.0	13.0	232.0	276.0	0.0				91.0		127.0						1.0		0.0					
LK-6166060	219.0	9.0	228.0	281.0					105.0		112.0						1.0		1.0					
LK-6166190	219.0	9.0	228.0	282.0					105.0		112.0						1.0		1.0					
LK-6187110	219.0	9.0	228.0	281.0					105.0		111.0						1.0		1.0					
LK-8233025	219.0	24.0	242.0	293.0	0.0			0.0	104.0		96.0		0.0			15.0	3.0	0.0						
LK-1212340	219.0	9.0	228.0	284.0					119.0		97.0						3.0							
LK-4415020	218.0	18.0	236.0	729.0	5.0	15.0	14.0	1.0	49.0	18.0	45.0	71.0	0.0	0.0										
LK-2124320	218.0	15.0	233.0	276.0				0.0	104.0		112.0						1.0		1.0			0.0		
LK-2103185	218.0	11.0	229.0	284.0				0.0	96.0		119.0						1.0		1.0			0.0		
LK-2103235	218.0	11.0	228.0	283.0				0.0	96.0		119.0						1.0		1.0			0.0		
LK-2118240	218.0	13.0	231.0	266.0				0.0	103.0		113.0						1.0		0.0			0.0		
LK-2221050	218.0	15.0	233.0	270.0	2.0				115.0		100.0						1.0							
LK-2224055	218.0	15.0	232.0	269.0	2.0				115.0		100.0						1.0							
LK-2215080	218.0	13.0	231.0	293.0	1.0				103.0		112.0						2.0							
LK-5118190	218.0	24.0	242.0	317.0	5.0	10.0	0.0	0.0	43.0	117.0	11.0				32.0									
LK-5133175	218.0	24.0	243.0	318.0	5.0	10.0	0.0	0.0	43.0	117.0	11.0				32.0									
LK-2303340	218.0	13.0	231.0	279.0	8.0				79.0		130.0						1.0		0.0					
LK-2309075	218.0	13.0	231.0	278.0	5.0				95.0		117.0						0.0		0.0					
LK-6112115	218.0	11.0	229.0	279.0					111.0		105.0						2.0		0.0					
LK-3318055	218.0	12.0	229.0	289.0	1.0			0.0	118.0		82.0						15.0		2.0	0.0	0.0			
LK-6233130	218.0	10.0	228.0	294.0					113.0		103.0						1.0		1.0					
LK-1230035	218.0	8.0	226.0	278.0					124.0		92.0						2.0							
LK-2206155	218.0	13.0	231.0	284.0	2.0				113.0		101.0						2.0							
LK-2212070	218.0	13.0	231.0	284.0	2.0				113.0		101.0						2.0							
LK-2212155	218.0	13.0	231.0	284.0	2.0				113.0		101.0						2.0							
LK-2212205	218.0	13.0	230.0	283.0	2.0				113.0		100.0						2.0							
LK-2133385	218.0	11.0	230.0	283.0				0.0	106.0		110.0						1.0		1.0			0.0		
LK-6163270	217.0	13.0	230.0	295.0					110.0		103.0						3.0		1.0					
LK-5318015	217.0	14.0	231.0	328.0	0.0	1.0	11.0		103.0	11.0	87.0				2.0		2.0							
LK-9233130	217.0	11.0	228.0	283.0					88.0		128.0						1.0							
LK-2306110	217.0	13.0	230.0	273.0	0.0				90.0		125.0						1.0		0.0					
LK-2306290	217.0	13.0	230.0	273.0	0.0				90.0		125.0						1.0		0.0					
LK-6154015	217.0	9.0	226.0	286.0					107.0		107.0						2.0		1.0					
LK-8106130	217.0	15.0	231.0	278.0	0.0			0.0	80.0		133.0						2.0		1.0					
LK-3248235	217.0	8.0	225.0	296.0					125.0		86.0						6.0		0.0					
LK-2309210	217.0	13.0	230.0	277.0	5.0				94.0		117.0						0.0		0.0					
LK-2230175	217.0	15.0	232.0	289.0	2.0				100.0		114.0						1.0							
LK-6215015	217.0	13.0	230.0	320.0					116.0		101.0						1.0		0.0					
LK-3148025	217.0	11.0	228.0	276.0					125.0		89.0						2.0		1.0		0.0			
LK-3148095	217.0	11.0	227.0	276.0					124.0		89.0						2.0		1.0		0.0			
LK-3318240	217.0	12.0	228.0	288.0	1.0			0.0	118.0		81.0						14.0		2.0	0.0	0.0			
LK-3333205	217.0	12.0	228.0	288.0	1.0			0.0	118.0		81.0						14.0		2.0	0.0	0.0			
LK-1227025	217.0	8.0	225.0	282.0					140.0		74.0						3.0							
LK-3312145	217.0	11.0	228.0	296.0	1.0			0.0	116.0		83.0						14.0		2.0	0.0	0.0			
LK-4206015	216.0	14.0	230.0	662.0	1.0	23.0	71.0	21.0	3.0	14.0	30.0	54.0	1.0	0.0										
LK-8115095	216.0	22.0	238.0	286.0	1.0			1.0	100.0		113.0						2.0		1.0					
LK-7160020	216.0	11.0	227.0	277.0					121.0		93.0						2.0		1.0					
LK-2118120	216.0	13.0	230.0	265.0				0.0	103.0		112.0						1.0		0.0			0.0		
LK-2118300	216.0	13.0	229.0	264.0				0.0	103.0		112.0						1.0		0.0			0.0		
LK-6163220	216.0	13.0	230.0	294.0					110.0		103.0						3.0		1.0					
LK-5221080	216.0	8.0	224.0	283.0	2.0		127.0		3.0	35.0	43.0				4.0		0.0							
LK-5216010	216.0	12.0	228.0	291.0	2.0		123.0		5.0	24.0	55.0				5.0		0.0							
LK-8209160	216.0	23.0	239.0	283.0	0.0			0.0	103.0		103.0		0.0			6.0	2.0	0.0						
LK-7121100	216.0	8.0	224.0	273.0					120.0		94.0						1.0		0.0					
LK-6187340	216.0	9.0	225.0	277.0					103.0		110.0						1.0		1.0					
LK-2215045	216.0	13.0	229.0	290.0	1.0				102.0		111.0						2.0							
LK-2139200	216.0	11.0	227.0	278.0				0.0	106.0		106.0						2.0		2.0			0.0		
LK-2139355	216.0	11.0	227.0	278.0				0.0	106.0		106.0						2.0		2.0			0.0		
LK-5133120	216.0	24.0	240.0	315.0	5.0	10.0	0.0	0.0	42.0	116.0	11.0				32.0									
LK-6154215	216.0	9.0	226.0	286.0					107.0		106.0						2.0		1.0					
LK-6154260	216.0	9.0	225.0	285.0					107.0		106.0						2.0		1.0					
LK-6157220	216.0	9.0	225.0	285.0					107.0		106.0						2.0		1.0					
LK-7118165	216.0	9.0	224.0	289.0					118.0		93.0						4.0		1.0					
LK-8212110	216.0	23.0	239.0	280.0	0.0			0.0	120.0		88.0		0.0			5.0	2.0	0.0						
LK-2230080	216.0	15.0	231.0	288.0	2.0				99.0		114.0						1.0							
LK-3145105	216.0	8.0	224.0	278.0					121.0		89.0						3.0		3.0		0.0			
LK-6206010	216.0	13.0	229.0	319.0					115.0		100.0						1.0		0.0					
LK-6206065	216.0	13.0	229.0	319.0					115.0		100.0						1.0		0.0					
LK-6115135	216.0	10.0	226.0	272.0					120.0		95.0						1.0		1.0					
LK-3321030	216.0	15.0	231.0	294.0	1.0			0.0	113.0		89.0						11.0		1.0	0.0	0.0			
LK-3124045	216.0	11.0	227.0	275.0					124.0		88.0						2.0		1.0		0.0			
LK-6127050	216.0	11.0	227.0	276.0					110.0		104.0						2.0		0.0					
LK-6233125	216.0	10.0	226.0	291.0					112.0		102.0						1.0		1.0					
LK-2212085	216.0	13.0	229.0	282.0	2.0				112.0		100.0						2.0							
LK-5242025	216.0	14.0	230.0	294.0	7.0		87.0		24.0	41.0	50.0				7.0		0.0							
LK-2124030	215.0	15.0	230.0	272.0				0.0	103.0		111.0						1.0		1.0			0.0		
LK-6163100	215.0	13.0	229.0	293.0					109.0		103.0						3.0		1.0					
LK-5224015	215.0	8.0	223.0	281.0	2.0		127.0		3.0	35.0	43.0				4.0		0.0							
LK-5230125	215.0	8.0	223.0	282.0	2.0		127.0		3.0	35.0	43.0				4.0		0.0							
LK-2306425	215.0	13.0	228.0	270.0	0.0				90.0		124.0						1.0		0.0					
LK-5130055	215.0	24.0	239.0	313.0	5.0	10.0	0.0	0.0	42.0	115.0	11.0				32.0									
LK-6142080	215.0	6.0	221.0	265.0					112.0		102.0						1.0		1.0					
LK-3321210	215.0	15.0	230.0	293.0	1.0			0.0	113.0		88.0						11.0		1.0	0.0	0.0			
LK-3325125	215.0	15.0	230.0	293.0	1.0			0.0	113.0		88.0						11.0		1.0	0.0	0.0			
LK-6109030	215.0	9.0	224.0	265.0					121.0		91.0						2.0		1.0					
LK-3148195	215.0	11.0	225.0	273.0					123.0		88.0						2.0		1.0		0.0			
LK-1339015	215.0	14.0	229.0	286.0					113.0		98.0						3.0		1.0		0.0			
LK-6236165	215.0	9.0	224.0	289.0					111.0		101.0						1.0		1.0					
LK-1118210	215.0	10.0	225.0	282.0	0.0				72.0		100.0			0.0			2.0		41.0				0.0	0.0
LK-1230215	215.0	8.0	223.0	274.0					122.0		91.0						2.0							
LK-2212175	215.0	13.0	227.0	280.0	2.0				112.0		99.0						2.0							
LK-4418045	214.0	17.0	232.0	715.0	5.0	14.0	14.0	1.0	48.0	17.0	44.0	70.0	0.0	0.0										
LK-2124145	214.0	14.0	228.0	271.0				0.0	102.0		110.0						1.0		1.0			0.0		
LK-2124295	214.0	14.0	228.0	270.0				0.0	102.0		110.0						1.0		1.0			0.0		
LK-8206155	214.0	23.0	237.0	281.0	0.0			0.0	103.0		102.0		0.0			6.0	2.0	0.0						
LK-7154015	214.0	11.0	225.0	271.0					112.0		100.0						1.0		1.0					
LK-7121160	214.0	8.0	222.0	271.0					119.0		94.0						1.0		0.0					
LK-2306535	214.0	13.0	227.0	270.0	0.0				89.0		124.0						1.0		0.0					
LK-6187190	214.0	9.0	223.0	275.0					102.0		109.0						1.0		1.0					
LK-5118090	214.0	24.0	238.0	311.0	4.0	10.0	0.0	0.0	42.0	115.0	11.0				31.0									
LK-5127015	214.0	24.0	238.0	312.0	4.0	10.0	0.0	0.0	42.0	115.0	11.0				31.0									
LK-7209025	214.0	8.0	221.0	263.0					106.0		106.0						1.0							
LK-6160155	214.0	8.0	222.0	281.0					110.0		101.0						2.0		1.0					
LK-6133020	214.0	12.0	226.0	284.0					101.0		111.0						1.0		1.0					
LK-6112040	214.0	11.0	225.0	274.0					109.0		103.0						2.0		0.0					
LK-6233220	214.0	9.0	223.0	288.0					111.0		101.0						1.0		1.0					
LK-2206265	214.0	13.0	227.0	279.0	2.0				111.0		99.0						2.0							
LK-1318115	214.0	10.0	224.0	275.0					119.0		91.0						2.0		2.0		0.0			
LK-1227680	214.0	8.0	222.0	278.0					138.0		74.0						3.0							
LK-5212005	214.0	11.0	225.0	279.0	0.0		0.0		107.0	0.0	105.0				0.0		1.0							
LK-4203045	213.0	13.0	226.0	651.0	1.0	22.0	70.0	21.0	2.0	14.0	29.0	53.0	1.0	0.0										
LK-6163345	213.0	13.0	226.0	290.0					108.0		102.0						3.0		1.0					
LK-9203085	213.0	9.0	222.0	281.0					109.0		101.0						3.0							
LK-5230055	213.0	8.0	221.0	279.0	2.0		126.0		3.0	35.0	42.0				4.0		0.0							
LK-2303220	213.0	12.0	225.0	272.0	8.0				77.0		127.0						1.0		0.0					
LK-6242115	213.0	8.0	221.0	286.0					117.0		94.0						1.0		1.0					
LK-2151240	213.0	14.0	227.0	276.0				0.0	94.0		118.0						1.0		1.0			0.0		
LK-2309445	213.0	13.0	226.0	272.0	5.0				93.0		114.0						0.0		0.0					
LK-2233260	213.0	15.0	228.0	284.0	2.0				98.0		113.0						1.0							
LK-3321300	213.0	15.0	228.0	290.0	1.0			0.0	112.0		88.0						11.0		1.0	0.0	0.0			
LK-6169190	213.0	9.0	222.0	269.0					105.0		105.0						1.0		1.0					
LK-3127205	213.0	11.0	223.0	270.0					122.0		87.0						2.0		1.0		0.0			
LK-6112020	213.0	11.0	224.0	273.0					109.0		102.0						2.0		0.0					
LK-6221100	213.0	9.0	222.0	287.0					110.0		100.0						1.0		1.0					
LK-1227420	213.0	8.0	221.0	277.0					137.0		73.0						3.0							
LK-2133010	213.0	11.0	224.0	275.0				0.0	103.0		107.0						1.0		1.0			0.0		
LK-7130120	212.0	11.0	223.0	272.0					118.0		91.0						2.0		1.0					
LK-7133130	212.0	11.0	224.0	272.0					119.0		91.0						2.0		1.0					
LK-7160155	212.0	11.0	223.0	271.0					118.0		91.0						2.0		1.0					
LK-2134205	212.0	10.0	222.0	276.0				0.0	94.0		116.0						1.0		1.0			0.0		
LK-5221010	212.0	8.0	220.0	278.0	2.0		125.0		3.0	35.0	42.0				4.0		0.0							
LK-6149140	212.0	8.0	221.0	272.0					101.0		108.0						1.0		1.0					
LK-6187145	212.0	9.0	221.0	273.0					102.0		108.0						1.0		1.0					
LK-2309085	212.0	13.0	225.0	271.0	5.0				92.0		114.0						0.0		0.0					
LK-2309455	212.0	13.0	225.0	270.0	5.0				92.0		114.0						0.0		0.0					
LK-3142030	212.0	8.0	220.0	273.0					119.0		87.0						3.0		3.0		0.0			
LK-3321130	212.0	15.0	227.0	289.0	1.0			0.0	111.0		87.0						11.0		1.0	0.0	0.0			
LK-3315245	212.0	11.0	223.0	282.0	1.0			0.0	115.0		80.0						14.0		2.0	0.0	0.0			
LK-6221120	212.0	9.0	221.0	285.0					110.0		100.0						1.0		1.0					
LK-8224065	212.0	23.0	235.0	285.0	0.0			0.0	101.0		93.0		0.0			14.0	3.0	0.0						
LK-5206025	212.0	11.0	223.0	278.0	0.0		0.0		106.0	0.0	104.0				0.0		1.0							
